"","Symbol","Min","Max","Average","Standard_Deviation","Covariance"
"667","IRBINVIT",86.83,101.8,94.650127388535,3.77183642058721,13.8602411032174
"668","IRFC",985,1552,1144.64357863365,69.904414084961,4708.89946705081
"669","ISFT",261.6,828.65,429.370505050505,102.696222215994,10426.9731492966
"670","ISMTLTD",6.55,18.95,10.6749494949495,2.10920691090055,4.33103550689077
"671","ITC",223.5,368.5,281.316330645161,34.8415581915578,1198.07580649234
"672","ITDC",210.95,715.2,488.968273092369,107.483186876454,11592.5704626571
"673","ITDCEM",88.1,218.95,151.232323232323,28.7964331190712,824.121232057416
"674","ITI",23.2,159.75,62.9226262626263,42.1848686244495,1782.9618573079
"675","IVC",13,33.85,16.4690909090909,3.27749413353594,10.536001840265
"676","IVP",75.5,224.9,134.960909090909,34.5438781317089,1186.3582881855
"677","IVRCLINFRA",3.75,10.05,5.17020202020202,1.13532975091634,1.3014843781949
"678","IVZINGOLD",2480.05,3007,2730.04942028985,104.543853598594,9860.73520477334
"679","IVZINNIFTY",751,1095.35,931.801911764706,98.641880971263,9350.68865528832
"680","IZMO",38.75,80.65,53.9130303030303,7.04771597861848,48.2135195988222
"681","J&KBANK",56.6,95.45,72.3210101010101,8.70300119193726,74.5317763771316
"682","JAGRAN",146.1,210.35,176.455151515152,12.039965446071,140.83003398356
"683","JAGSNPHARM",27.25,60.15,37.4678787878788,4.23586582135612,17.5444745736719
"684","JAIBALAJI",5.45,26.35,12.2394949494949,4.12986196692639,17.0782870608923
"685","JAICORPLTD",52.95,198.2,84.3368686868687,27.7419142265338,757.313016347687
"686","JAIHINDPRO",4.7,14.5,6.92402777777778,1.70683915112281,2.9385485724234
"687","JALAN",33.55,53,38.5880952380952,2.73079415584766,5.63266025641026
"688","JAMNAAUTO",55.05,284.05,181.66101010101,59.715577510045,3566.8432672576
"689","JAYAGROGN",105.65,1048.7,453.520404040404,263.908433232846,69874.3140025253
"690","JAYBARMARU",118.2,715.75,356.655353535354,193.967839342027,37714.3248818141
"691","JAYNECOIND",6.65,11.2,7.97393939393939,0.843873873116342,0.665697460434303
"692","JAYSREETEA",65.95,136.5,98.8342424242424,12.4315589560909,151.110048153601
"693","JBCHEPHARM",235.85,394.7,303.922121212121,41.4851821083164,1720.12928064041
"694","JBFIND",145.15,310.9,221.504747474747,34.5387985598568,1177.41355792745
"695","JBMA",118.05,612.85,274.525555555556,132.864369134355,17587.3784935897
"696","JCHAC",1206.45,2674.3,1829.12083333333,384.676736031951,146500.049296311
"697","JENSONICOL",6.8,16.2,8.92969387755102,1.91214258677291,3.69996574642127
"698","JETAIRWAYS",340.35,831.95,536.202525252525,96.3059161868992,9160.52313913426
"699","JETFREIGHT",33.6,133.5,80.6837142857143,24.7108073622173,599.584623234811
"700","JHS",19.05,80.7,45.3707070707071,17.5585801057203,311.693822179283
"701","JINDALPHOT",64.05,194.15,95.3910101010101,30.9343359828901,952.566869310514
"702","JINDALPOLY",308.1,529.75,406.061919191919,45.4404008533162,2032.62319707193
"703","JINDALSAW",35.95,139.85,71.1630303030303,26.2262155001945,684.267140228193
"704","JINDALSTEL",53.4,205.05,101.169090909091,37.0475850341718,1358.23730888848
"705","JINDCOT",8.05,23.4,13.2660606060606,3.51703483703282,12.2936151392467
"706","JINDRILL",107.05,209.8,161.52676056338,19.5351680436324,367.432336154021
"707","JINDWORLD",122.25,1266.85,407.741056910569,357.45314290122,127931.824938072
"708","JISLDVREQS",35.9,76.8,56.4109090909091,10.7710486043968,115.876932922341
"709","JISLJALEQS",47.9,128.75,88.2945454545455,18.0520968015532,322.494447920501
"710","JITFINFRA",37,79.2,50.3752380952381,9.43484487365475,90.0775131009342
"711","JKCEMENT",438,1123.35,818.31101010101,184.580707293722,34047.0880769537
"712","JKIL",114.5,374.8,248.401113360324,49.3471323007077,2418.07826946687
"713","JKLAKSHMI",258.65,527.5,405.027777777778,62.3333556600738,3872.44221041386
"714","JKPAPER",40.85,143.85,82.4967676767677,26.8929289062844,723.597018525334
"715","JKTYRE",74.55,184.55,125.979494949495,30.2363709175328,909.105204156954
"716","JMA",164.45,276.8,205.000308008214,24.7133370406085,614.995601862415
"717","JMCPROJECT",184.2,635.1,288.588888888889,100.019616283385,9961.48128092668
"718","JMFINANCIL",34.45,186.3,87.695564516129,40.5719866595026,1645.20153954871
"719","JMTAUTOLTD",3.45,90.7,27.3285858585859,23.055771714089,535.819528902384
"720","JOCIL",142.2,239.5,182.853131313131,19.1058577641459,357.069944137734
"721","JPASSOCIAT",5.4,29.55,12.9746464646465,5.39187034488546,28.9549717212612
"722","JPINFRATEC",5.4,24.4,11.2245454545455,3.75667672089014,14.0178173536989
"723","JPOLYINVST",54.45,113.3,81.3067676767677,10.9252835896714,115.82433230074
"724","JPPOWER",3.65,9.45,5.38050505050505,1.21917405317617,1.47697075001022
"725","JSL",14.25,123.45,53.6192929292929,34.2740282820859,1176.36885492578
"726","JSLHISAR",25.75,234,109.051467505241,59.8407214287998,3579.15630740976
"727","JSWENERGY",54.3,92.4,70.3838383838384,8.30822426876785,67.6590056945978
"728","JSWHL",961.8,1972.7,1429.11888888889,306.121957206577,93781.362182861
"729","JSWSTEEL",6.5,1862.55,421.683266533066,616.970512021168,380382.321706341
"730","JUBILANT",288.4,853.45,583.042424242424,163.824460303418,26800.5384575512
"731","JUBLFOOD",785.25,1803.3,1166.74636363636,241.531988931142,58192.2638631763
"732","JUBLINDS",126.25,402.25,233.555454545455,62.686879721486,3893.90179352227
"733","JUNIORBEES",171.72,314.64,239.921797979798,38.7374134057504,1500.68565492128
"734","JUSTDIAL",322,887.45,510.301111111111,136.708054887158,18630.5218355825
"735","JVLAGRO",14.2,27.45,19.9788306451613,2.18602666251828,4.47515943711307
"736","JYOTHYLAB",254.9,429.35,341.010606060606,39.7936694357571,1557.82431971537
"737","JYOTISTRUC",8.05,18.75,11.0044444444444,1.96968945857028,3.8766047008547
"738","KABRAEXTRU",72.35,162.45,115.758888888889,18.7500872272675,348.024624044085
"739","KAJARIACER",439.95,1403.6,810.138686868687,252.124205267712,63124.6584749622
"740","KAKATCEM",102.3,585.35,337.696767676768,95.0414995105141,8970.09862210158
"741","KALPATPOWR",165.5,495.05,289.867474747475,70.638192241339,4979.46625064409
"742","KALYANIFRG",218.6,396,292.190949227373,37.6288495191173,1382.68165251568
"743","KAMATHOTEL",26.25,132.95,51.4178787878788,30.3548248761977,924.85757247577
"744","KAMDHENU",44.15,230.35,98.8358597285068,45.8449051347062,2093.45279460502
"745","KANANIIND",8.5,30,15.2548484848485,4.75372821164558,23.2688828671329
"746","KANORICHEM",48.7,103.3,73.7077777777778,10.8670217191112,115.081941295547
"747","KANSAINER",253.35,574.85,374.632121212121,76.416190089794,5801.55090596246
"748","KARMAENG",15.15,71.9,33.4913757700205,12.3404928984134,151.574557137847
"749","KARURVYSYA",80.1,538.7,269.889595959596,176.332975638158,31200.2320429191
"750","KAUSHALYA",2.75,7.2,4.50164141414141,0.924848852626513,0.818047532284874
"751","KAVVERITEL",8.75,24.2,13.4637474541752,2.78808862356008,7.65841819069787
"752","KAYA",661.1,1180,863.159494949495,100.789927445359,10116.2964634605
"753","KCP",59.35,141.5,99.2262626262626,17.8656441830861,315.962263168118
"754","KCPSUGIND",18.35,43.75,31.5082828282828,4.79083154404421,22.6592877049851
"755","KDDL",163.4,344.4,214.819178082192,36.2421551174995,1267.32165261277
"756","KEC",100.8,383.4,192.609090909091,77.3913437617726,5974.05098178138
"757","KECL",23,70.95,44.349797979798,9.18533585101532,83.1636497771235
"758","KEI",90.2,409.45,179.042929292929,85.637835782528,7321.46551737006
"759","KELLTONTEC",82.75,229.2,130.863465783664,36.0641506189238,1307.71400203169
"760","KERNEX",30.3,58.7,39.7551515151515,5.4923915654818,29.7728580848976
"761","KESARENT",20,134.05,55.535020242915,18.2355952849126,330.721790738353
"762","KESORAMIND",74.95,198,133.786767676768,21.668374958372,462.438687257187
"763","KEYCORPSER",30.45,93.15,56.9623711340206,14.8727478478418,219.012850275092
"764","KGL",1.05,2.3,1.52,0.25408404997843,0.0636336032388664
"765","KHAITANELE",10.85,52,32.5255501222494,7.48712219597798,56.5602780124886
"766","KICL",1044.95,2734.3,1636.83858585859,325.944817887496,105670.690282839
"767","KILITCH",32.2,91.25,49.4148484848485,15.4359089183927,237.193986259355
"768","KINGFA",632.65,919.65,797.076595744681,65.0467228880638,4185.45102786401
"769","KIOCL",10.5,482.45,173.915642458101,144.179886592267,21077.9876989831
"770","KIRIINDUS",75.25,606,300.174141414141,119.70820641974,14311.2820128716
"771","KIRLOSBROS",115.25,331.45,199.412828282828,59.8849795135379,3582.97600952848
"772","KIRLOSENG",203.8,416.3,322.866161616162,61.8861230660959,3824.81184696152
"773","KIRLOSIND",561.55,1651.35,999.675353535354,331.332810729968,109840.208462929
"774","KITEX",210.3,720.95,397.093333333333,96.8939063358488,9429.47904824561
"775","KKCL",1627.35,2170.2,1802.84259634888,95.1063332536408,8692.6286803769
"776","KKVAPOW",320,490,355.089130434783,34.7893396340591,1078.24461317136
"777","KMSUGAR",3.7,36.4,18.3636363636364,8.37458869067289,70.7145063489142
"778","KNRCON",150.3,804.15,394.711919191919,209.496446370471,43902.5454434119
"779","KOHINOOR",35.9,94.35,66.3909090909091,13.100745110536,170.686588148693
"780","KOKUYOCMLN",67.6,146.7,89.7984848484848,13.9043734828535,189.827847810085
"781","KOLTEPATIL",81.7,379.7,153.987373737374,64.0559689890745,4062.85397124075
"782","KOPRAN",42.05,99.8,63.62,13.624553404262,184.720360323887
"783","KOTAKBANK",606.85,1095.9,830.836614173228,129.243413216744,16696.1641446132
"784","KOTAKBKETF",137.79,263.8,206.406949494949,34.8187226932196,1210.56421442277
"785","KOTAKGOLD",225.95,284.75,260.855656565657,10.7367208409378,116.355365998037
"786","KOTAKNIFTY",98.07,1009.9,693.197090909091,316.656325770747,100233.585193835
"787","KOTAKNV20",30.85,49.53,39.4712990196078,4.39863526174833,19.1276734830419
"788","KOTAKPSUBK",197.72,407.95,313.818343434343,48.4755402039003,2335.30853424651
"789","KOTARISUG",8.55,23.2,14.3575757575758,2.51558465886746,6.24913308183045
"790","KOTHARIPET",16.7,34,23.1481818181818,3.17676705382117,10.0368894000736
"791","KOTHARIPRO",152.7,368.65,181.592121212121,19.6843285902785,387.985640350877
"792","KPIT",107.85,191.55,138.931111111111,17.6327392569108,301.786521817364
"793","KPRMILL",561.8,1257.05,823.200707070707,181.95263758015,32852.6101509937
"794","KRBL",177.4,664.1,355.723939393939,128.629514622503,16469.9137211385
"795","KREBSBIO",76.95,138.05,96.7351190476191,11.467565849806,126.296340945741
"796","KRIDHANINF",48.05,125.75,77.76,17.2655649427849,293.385877530364
"797","KRISHANA",31.05,38.7,34.7474431818182,1.42517437415681,1.85846412337662
"798","KSBPUMPS",509.45,910.55,673.991616161616,88.5599670196209,7784.04577766532
"799","KSCL",315.75,697.65,473.353333333333,94.3340060120602,8841.25920850202
"800","KSERASERA",0.1,0.4,0.184848484848485,0.0537343073102522,0.00227318733897681
"801","KSK",6.7,53.85,20.8375757575758,12.1053933751457,147.840791958042
"802","KSL",124.25,463.05,310.363737373737,100.656295687403,10143.9436641516
"803","KTIL",174.15,661.45,282.817474747475,113.272462057705,12710.8593768454
"804","KTKBANK",85.95,178.9,136.077878787879,23.4646920245534,548.110123267084
"805","KWALITY",81.55,165.3,125.802828282828,19.7765347828433,385.483242700282
"806","L&TFH",49.65,211.5,114.608686868687,45.5191000229099,2073.85468217601
"807","L&TFINANCE",1040,1993.2,1340.94317663818,391.023523110075,152377.186823538
"808","L&TINFRA",800,1707.11,1262.24171376812,268.40739039117,71651.0689525669
"809","LAKPRE",28.75,58.9,39.5958248472505,3.73753136385362,13.774319859512
"810","LAKSHMIEFL",13.05,74.7,40.3029292929293,17.5080012508177,306.216992270887
"811","LAKSHVILAS",79.15,207.55,141.570202020202,36.1598697470144,1308.62805330634
"812","LALPATHLAB",720.35,1247.95,939.135454545455,118.649982600072,13981.0486626794
"813","LAMBODHARA",52.95,221.65,91.4354545454545,27.0718453054901,741.735406330512
"814","LAOPALA",440.25,677.45,537.857171717172,43.3629169320875,1856.6916955895
"815","LAURUSLABS",455.2,628.4,537.720542635659,39.2255014686002,1507.24028066842
"816","LAXMICOT",14,20.1,17.1149606299213,1.41956726807729,1.93842972753406
"817","LAXMIMACH",3108.25,6184.95,4382.63474747475,928.025826957793,859393.488956447
"818","LCCINFOTEC",0.15,0.85,0.318860759493671,0.114959575125899,0.0132482169247574
"819","LEEL",169.35,321.05,249.19328358209,45.3032903048475,2053.57966642352
"820","LFIC",32.8,114.75,66.877027027027,20.9969019349636,438.467287226251
"821","LGBBROSLTD",404.15,1114.75,618.632525252525,156.742226956304,24430.7781981045
"822","LIBERTSHOE",129.35,297.2,184.402626262626,33.5771694589978,1125.05231963358
"823","LICHSGFIN",391.35,781.2,571.681515151515,89.8645435135463,8041.89514047356
"824","LICNETFGSC",14.39,17.45,16.1329515418502,0.837862892857297,0.706246514183466
"825","LICNETFN50",68,113,94.5396949152542,9.37507559562127,86.9040457073677
"826","LINCOLN",129.05,289.7,192.158080808081,31.6532211994474,993.551778207173
"827","LINCPEN",170.8,365.65,248.970505050505,37.5028021725982,1392.24722184395
"828","LINDEINDIA",247.05,536.15,372.264646464646,70.2736159292773,4896.55464810044
"829","LIQUIDBEES",999.76,1000.88,999.998808080808,0.0413535356931592,-0.0248308992761628
"830","LITL",0.75,7.5,3.44424242424242,1.6923716026678,2.88455778432094
"831","LML",6.5,17.05,10.0014141414141,2.41635328094675,5.79375812783708
"832","LOKESHMACH",60.15,104.55,78.0768686868687,7.40220213519823,53.0164106449106
"833","LOTUSEYE",15.1,42.05,25.553821656051,7.63462620425939,57.7305300176176
"834","LOVABLE",210.7,300.2,246.045757575758,15.8005147824526,238.516829223408
"835","LPDC",2.8,5.9,3.75565656565657,0.501453679561,0.242061301271828
"836","LSIL",1.05,2.6,1.7232044198895,0.235934417814562,0.0546679343750478
"837","LT",1053.65,1804.9,1382.97545454545,197.751292032573,38844.1558617041
"838","LTI",600.5,1118.85,744.27625,107.15557572009,11274.1353386142
"839","LTTS",717.05,1105.2,808.90664556962,74.7224150098386,5392.75810694193
"840","LUMAXIND",361.6,2163.5,1034.02535353535,477.011913176573,226948.280418609
"841","LUMAXTECH",278.45,866.1,451.821818181818,108.908180036551,11738.5966994847
"842","LUPIN",808.95,1905.65,1372.92338709677,275.785186290329,75760.191792522
"843","LUXIND",580.35,3777.35,1379.0501010101,987.469668946885,979322.58226556
"844","LYCOS",4.85,34.9,11.3759595959596,6.61521968005358,44.184911871754
"845","LYKALABS",41.25,130.05,63.7548484848485,13.149605785538,174.860639982824
"846","LYPSAGEMS",34.5,150.45,65.6150505050505,22.0873216593703,491.055103136629
"847","M&M",741.55,1556.3,1317.36707070707,107.972639483479,11525.7538671124
"848","M&MFIN",191.6,1170,471.970342019544,294.586786875024,86684.9754173972
"849","M100",12.2,22.11,16.4848080808081,2.49610780285975,6.16690982865088
"850","M14RG",6.8,9.8,8.48447368421053,0.752917558993091,0.543105049786629
"851","M50",66.3,101.95,84.2902828282828,8.85964103060058,78.6166667954852
"852","MAANALU",26.75,177.25,82.2566191446029,43.942996725298,1943.72466401347
"853","MADHAV",37,82.7,59.2531313131313,9.06748681267895,81.8146855089355
"854","MADHUCON",24.95,75.2,43.8063636363636,9.720425139249,94.3676050791314
"855","MADRASFERT",11.25,47.55,18.7890909090909,7.12078287599211,50.7133987854251
"856","MAGMA",69.95,184.95,119.874343434343,33.8584933089627,1140.51740758803
"857","MAGNUM",2.5,21.65,6.4061974789916,4.6711982498435,21.9515453007519
"858","MAHABANK",21,38,29.8444444444444,2.8656443348558,8.02025809716599
"859","MAHASTEEL",60.1,490.1,137.047446236559,84.1371307995168,6944.36141610874
"860","MAHESHWARI",71.75,208.75,119.244782608696,34.3683037139,1176.74083700399
"861","MAHINDCIE",158,259.65,211.328484848485,25.9082827705875,667.410017881242
"862","MAHLIFE",342.2,524.8,427.955252525253,37.2844011826047,1347.47565549217
"863","MAHSCOOTER",1106.55,3253.25,1814.99797979798,519.905004885722,270019.024407588
"864","MAHSEAMLES",131.95,511.95,296.667439516129,107.329308475715,11472.2242665669
"865","MAITHANALL",86.75,806.65,361.44202020202,172.008768495186,29541.4578732364
"866","MAJESCO",304.15,759.05,457.58898989899,94.5748960161602,8886.90125886394
"867","MALUPAPER",9.5,49.95,23.9975890985325,8.87072535562944,79.0516038947025
"868","MANAKALUCO",2.95,16.05,6.04919028340081,2.2912368007932,5.26613255619154
"869","MANAKCOAT",3.6,20.8,9.0245417515275,3.22163343406064,10.4772058896879
"870","MANAKINDST",2.8,48.3,21.5922174840085,13.9572270203611,195.700609908334
"871","MANAKSIA",36.4,82.85,59.2832661290323,13.2907491264094,177.701354187032
"872","MANAKSTEEL",5.5,49.9,16.236189516129,10.7689145695579,117.259782797735
"873","MANALIPETC",22.85,47.3,34.2278787878788,5.26613104466741,27.2411217335296
"874","MANAPPURAM",26.1,1400,353.656064139942,446.765823441746,199349.637073486
"875","MANDHANA",5.65,330.15,93.7623232323232,116.771821078687,13708.1268506625
"876","MANGALAM",124.9,296.55,171.407676767677,32.4383042817074,1041.25752005889
"877","MANGCHEFER",37.2,84.55,56.1627272727273,12.8596440454655,165.964440559441
"878","MANGLMCEM",157.3,395.85,306.541111111111,62.1276106236138,3869.17515362123
"879","MANGTIMBER",15.35,49.4,28.479595959596,5.68531365312386,32.0542633316975
"880","MANINDS",43.25,135.9,66.9662626262626,21.4007447459166,455.16974272073
"881","MANINFRA",29.3,72.8,48.7861616161616,11.2418668492928,125.606622408293
"882","MANPASAND",361.3,976.4,621.752525252525,141.118630281179,19809.2536830348
"883","MANUGRAPH",38.7,68.25,51.0359595959596,4.94309622011136,23.8983260745103
"884","MARALOVER",22.55,60.2,34.8625252525253,7.32596628928426,52.6712984296405
"885","MARATHON",186.85,613.95,317.118269230769,108.745080176483,11778.7288416708
"886","MARICO",213.15,337.75,281.425757575758,31.7042647449524,1000.64977165378
"887","MARKSANS",34.85,104.6,46.4490909090909,8.74961156927416,77.6783593117409
"888","MARUTI",3236.5,9801.5,5877.9103030303,1634.12407541506,2665082.67507113
"889","MASTEK",107.65,397.75,207.920404040404,84.5235522110786,7113.71984954811
"890","MAWANASUG",16.4,139.55,66.019696969697,29.848755914863,894.858749233223
"891","MAXINDIA",119.75,171,143.280357142857,8.13342541387125,63.4865441755214
"892","MAXVIL",43.5,111.65,77.0336842105263,16.985077560662,287.237137133731
"893","MAYURUNIQ",322.65,515.75,401.230909090909,39.4276842023539,1512.03882057416
"894","MAZDA",308.1,467.8,352.646885813149,31.1033119550591,942.299852040081
"895","MBAPL",28.8,70,51.9811111111111,11.654664957766,136.356310515873
"896","MBECL",38,103.5,63.7231313131313,12.054358800283,143.895877192982
"897","MBLINFRA",21.65,224.85,78.4449494949495,51.4395362087562,2676.00646837811
"898","MCDHOLDING",22.45,56.25,36.5313131313131,8.40598996552671,70.385041252607
"899","MCDOWELL-N",1788.3,3668.85,2427.42131313131,363.269682859875,130420.817829448
"900","MCL",92.3,327.8,223.8,67.2805102722921,4568.817625
"901","MCLEODRUSS",137.8,234.9,174.627171717172,17.6375159161693,305.874495808285
"902","MCX",740.25,1374.7,1051.91090909091,145.414915166277,21064.0492811925
"903","MEGASOFT",5.7,24.45,15.4590909090909,4.56574645264676,20.9735797754877
"904","MEGH",18.75,124.85,49.788810483871,24.9696589782737,623.8609534152
"905","MENONBE",49.85,104.6,74.3138383838384,10.6693336995925,112.055615026786
"906","MEP",34.6,139.35,62.4747983870968,29.7469034117088,890.30133109319
"907","MERCATOR",17.2,54,38.8235887096774,8.95040420193263,79.8800934547084
"908","MERCK",630.6,1315.1,918.634848484848,199.264618284146,39507.6429648203
"909","METALFORGE",24.55,84.65,51.8139393939394,13.4742176820055,180.043908508158
"910","METKORE",1.95,6.75,2.97176113360324,0.656684412387062,0.426403813305303
"911","MFSL",314.25,676.7,540.485087719298,86.8335568850601,7504.74111393869
"912","MGL",496.75,1279.4,891.15497311828,195.944644964581,38545.3624434107
"913","MHRIL",325.75,652.65,413.658585858586,54.9864670691725,2924.68249136098
"914","MIC",7.1,27.95,14.1119191919192,4.31659064671074,18.6627608166687
"915","MIDCAPIWIN",48.85,78.12,62.2340395480226,7.41200231067078,54.7314818232743
"916","MINDACORP",86.6,219.35,113.995967741935,25.3302907636824,632.49511827957
"917","MINDAIND",265.1,1579.55,752.679334677419,324.504193341664,105232.548893369
"918","MINDTECK",66.65,99.8,80.3435897435897,7.60781141363891,56.0486108058608
"919","MINDTREE",423.55,1589.9,616.585454545455,282.833195037511,80022.1535911851
"920","MIRCELECTR",8.4,62.5,16.9971830985915,10.105846185734,101.450856854839
"921","MIRZAINT",69.4,176.2,114.670808080808,31.1791418741705,968.565436061015
"922","MITCON",50,87.1,66.2321428571429,6.37115997971951,39.6272481684982
"923","MMFL",375.75,1190.85,548.229090909091,161.361824835845,25830.4264486566
"924","MMTC",30.8,96.3,53.3523232323232,12.1996963382501,149.084023596287
"925","MOHITIND",25.8,85.9,50.6114141414141,12.4217321324461,150.141927452664
"926","MOIL",181.55,419.4,285.434848484848,62.0693682130867,3840.24373573795
"927","MOLDTECH",39.05,77.7,52.0029810298103,6.28411163364367,37.6016696123483
"928","MOLDTKPAC",107,333.1,233.668383838384,60.0505185047255,3602.5569065861
"929","MOMAI",78.05,167.2,115.316551724138,22.0882366376181,486.957358612744
"930","MONNETISPA",19.6,43.55,28.4466666666667,5.65415668815881,31.8734321862348
"931","MONSANTO",1564.55,2944.35,2366.51595959596,287.133086036776,81198.6867786059
"932","MONTECARLO",340.45,614.15,450.143636363636,55.6631903871672,3052.27170472948
"933","MORARJEE",31,69.9,49.739696969697,7.25037377991456,52.1717123359097
"934","MOREPENLAB",15.05,41.5,22.67,4.493956130227,19.8306265182186
"935","MOSERBAER",4,13.7,6.98717171717172,1.99281149450713,3.95739086206191
"936","MOTHERSUMI",210.8,490.1,327.116161616162,54.4185426562686,2937.88436009897
"937","MOTILALOFS",260.05,1562.3,720.594747474747,393.109900883659,154522.210565544
"938","MPHASIS",415.75,751.6,558.620505050505,72.4955667969428,5169.9155554022
"939","MPSLTD",556.45,799.55,650.568888888889,50.5538785596803,2519.53016183086
"940","MRF",31164.45,74062,51317.5397177419,13825.1903283279,190590774.381627
"941","MRO-TEK",36.1,83.25,51.5559417040359,9.7641176102455,94.6365926084547
"942","MRPL",54.3,142.35,98.4382828282828,25.991663138656,674.392502106081
"943","MSPL",8.7,22.45,13.4833333333333,2.54011141328542,6.26501518218623
"944","MTEDUCARE",55.55,194.75,114.188383838384,42.5800881670518,1803.43396658897
"945","MTNL",15.45,27.15,20.5606060606061,2.33785162900353,5.36496104772421
"946","MUKANDENGG",22.7,67.45,39.4516161616162,11.2628108531533,126.412512524026
"947","MUKANDLTD",2.1,107.05,42.8630065359477,32.4370179721868,1057.57764524946
"948","MUKTAARTS",41.7,127.65,85.2990909090909,18.5570570560309,341.873938351123
"949","MUNJALAU",61.4,147.15,88.1047474747475,15.4803820831448,237.20759287204
"950","MUNJALSHOW",150.5,293.75,206.953838383838,33.432035495655,1117.07441940662
"951","MURUDCERA",18.55,56.15,33.7953535353535,9.8547543257102,96.4927583220873
"952","MUTHOOTCAP",130.25,701.7,328.764444444444,171.764247470048,29482.0157278453
"953","MUTHOOTFIN",172.4,1985,953.106024674435,521.553890290928,271622.917149568
"954","MVL",0.25,0.65,0.442424242424242,0.0933520995983734,0.0076072113540468
"955","N100",286.4,485.88,354.505797979798,52.2678090731115,2682.26316368626
"956","NAGAAGRI",26.1,49.05,34.41875,6.064405942281,36.179537815126
"957","NAGAFERT",8.75,20.3,13.9612987012987,2.91931576897442,8.55076006155303
"958","NAGAROIL",2.9,9.1,4.58538306451613,0.978781480361408,0.950271434099055
"959","NAGREEKCAP",10.3,75.8,17.5960784313726,11.4789449092548,132.430187406658
"960","NAGREEKEXP",22.05,57.65,33.6607723577236,5.79817776461093,32.8758687058103
"961","NAHARCAP",46.45,220.3,97.0659229208925,26.6762259608508,705.324085530764
"962","NAHARINDUS",41.6,147.2,97.7224242424242,24.2046895484211,589.991121856214
"963","NAHARPOLY",27,72.2,53.5547474747475,8.70686258998029,75.2405708399787
"964","NAHARSPING",81.3,160.75,119.042525252525,15.1623613299535,226.243094057989
"965","NAKODA",0.25,0.7,0.366565656565657,0.0727449320154359,0.00469127509916984
"966","NANDANI",32.65,86,52.4041436464088,10.1096184652332,96.8857575199509
"967","NATCOPHARM",393.1,1077.45,709.592626262626,186.609257896721,34897.663485145
"968","NATHBIOGEN",60.5,479.3,206.495252525253,131.145319553449,17166.4748159633
"969","NATIONALUM",31.05,95.7,59.4367676767677,16.2551029563651,263.687732026745
"970","NATNLSTEEL",10.2,46.95,23.179898989899,9.01123483373076,81.8207731668916
"971","NAUKRI",700.1,1390.6,904.763737373737,138.031142532684,18853.5626890157
"972","NAVINFLUOR",625.85,3315.25,1979.65101010101,829.93032299788,688182.766681849
"973","NAVKARCORP",151.8,236.9,190.238484848485,16.4182297444817,261.520471169182
"974","NAVNETEDUL",80.65,190.05,127.525757575758,35.0755663163226,1229.39213562753
"975","NBCC",164.95,1015.85,373.341414141414,294.241050572699,86865.6792103218
"976","NBIFIN",270,4881,3014.15649606299,1217.75752510414,1503041.03837167
"977","NBVENTURES",107.2,262.2,147.14404040404,35.2314386747331,1236.85298009447
"978","NCC",56.95,134.65,84.7671,13.092321044439,168.358873296593
"979","NCLIND",84.9,268.95,164.097474747475,52.5812564614006,2754.66475606265
"980","NDGL",285.75,1969.35,571.85765625,249.078804576933,61005.7794906691
"981","NDL",107.55,180,134.602222222222,16.4440572652624,266.708148110661
"982","NDTV",35.45,121.55,74.3538383838384,19.1801009033343,365.034683218828
"983","NECCLTD",30.6,106.7,45.2236141906874,12.897437386195,164.610834910076
"984","NECLIFE",25.3,55.6,35.0722222222222,4.51877786036524,20.1361139226271
"985","NELCAST",47.45,105.05,64.1006060606061,11.3457321175748,127.423389645442
"986","NELCO",69.55,136.65,92.7991919191919,12.6689920542074,158.172875046007
"987","NESCO",505,2894.35,1755.98090909091,629.21146802334,396063.798634615
"988","NESTLEIND",5008,7945.25,6467.25545454545,661.929863788794,432526.376317814
"989","NETWORK18",30.7,60.95,44.5369696969697,6.18583229347898,37.4141641209668
"990","NEULANDLAB",523.55,1601.4,1021.92666666667,245.086520305019,59767.3174645749
"991","NEXTMEDIA",15.15,27.3,19.9948484848485,2.49522798145296,6.05675910931174
"992","NFL",25.45,87.75,50.2875757575758,19.8494876024235,393.513470739786
"993","NH",279.9,362,313.548069105691,17.3740565929846,284.65581624733
"994","NHAI",977,1540,1154.10623511905,68.1798607682035,4560.83563964168
"995","NHBTF2014",5154,7478.85,6355.6045389049,411.001251572234,168236.470072902
"996","NHBTF2023",5250,11000,6488.95067885118,1048.09986618446,1086513.19457091
"997","NHPC",18.8,1776,682.298142180095,620.011202212686,384701.833817992
"998","NIBL",28.45,69.7,38.2892712550607,7.86877519041339,60.3069636859351
"999","NICCO",0.25,0.95,0.466066066066066,0.126783024814698,0.0154575056984696
"1000","NIF100IWIN",84.81,117.7,99.9519327731092,8.61209167039507,73.3329920262487
"1001","NIFTYBEES",707.32,1084.48,903.500181818182,100.197356988784,10106.6556493485
"1002","NIFTYIWIN",80.54,107.95,94.4656302521008,7.79792142846255,59.914671407327
"1003","NIITLTD",69.25,113.45,86.4528225806452,9.46710904305561,87.3516819811013
"1004","NIITTECH",391.2,676.95,490.633939393939,71.3119303948224,5037.31340320206
"1005","NILAINFRA",11.55,28.25,15.8588888888889,3.05964688262123,9.19468983355826
